timestamp,scenario,fault_active,fault_labels,T_mean,T_min,T_max,pH_mean,pH_min,pH_max,RPM_mean,RPM_min,RPM_max,set_T,set_pH,set_RPM,ΔT,ΔpH,ΔRPM
1763715306207,three_faults,False,,29.909167051167774,29.854871952519943,29.969750834932256,4.957066823192588,4.913724994860904,5.009077017190612,1005.1410083138082,990.448787265647,1027.6977601387925,30.0,5.0,1000.0,-0.09083294883222592,-0.04293317680741193,5.141008313808243
1763715307129,three_faults,False,,29.891634966485537,29.80896164154973,30.0157439133518,4.920535853598738,4.859238124958209,4.9682118647635924,1003.2614079271916,984.8048076613063,1019.796642056318,30.0,5.0,1000.0,-0.10836503351446325,-0.07946414640126243,3.2614079271916125
1763715308255,three_faults,False,,29.8987256502601,29.80896164154973,29.946763221075685,4.906294967146899,4.8728598424338845,4.927346712336573,1000.6375812221157,977.0222119961388,1020.4102559257477,30.0,5.0,1000.0,-0.10127434973989935,-0.09370503285310061,0.6375812221157275
1763715309279,three_faults,False,,29.891634947580677,29.80896164154973,29.992744394509828,4.885119388161988,4.84561640748254,4.954590147287917,995.843422715638,958.9485060753706,1019.907135402444,30.0,5.0,1000.0,-0.10836505241932315,-0.11488061183801168,-4.156577284362015
1763715310248,three_faults,False,,29.91229779829709,29.877835918624385,29.969750834932256,4.934157571074412,4.900103277385228,4.9682118647635924,989.0899524126223,966.8794279887229,1028.2400301229163,30.0,5.0,1000.0,-0.08770220170291054,-0.06584242892558834,-10.910047587377676
1763715311299,three_faults,False,,29.91334661732627,29.854871952519943,29.992744394509828,4.945921781621582,4.913724994860904,4.981833582239268,1001.2369785015504,965.5705784806105,1016.5660484171339,30.0,5.0,1000.0,-0.08665338267373102,-0.054078218378418086,1.2369785015504249
1763715312453,three_faults,False,,29.919614333964002,29.831913864646026,29.969750834932256,4.976880230429928,4.954590147287917,5.022698734666281,998.1588447632729,980.1421256346302,1008.6394132720676,30.0,5.0,1000.0,-0.08038566603599762,-0.023119769570072002,-1.8411552367271042
1763715313581,three_faults,False,,29.913347150479662,29.854871952519943,29.992744394509828,5.033843776237288,4.940968429812249,5.104429039520321,1006.6656775687567,983.4028169158908,1028.4974091323083,30.0,5.0,1000.0,-0.08665284952033758,0.03384377623728785,6.665677568756678
1763715314603,three_faults,False,,29.90770027822689,29.877835918624385,29.946763221075685,5.032233936899255,4.995455299714936,5.090807322044645,994.7428032588239,976.3399875465943,1009.8198297839077,30.0,5.0,1000.0,-0.09229972177310941,0.0322339368992548,-5.257196741176131
1763715315601,three_faults,False,,29.921697135725893,29.877835918624385,29.946763221075685,4.965735188858925,4.886481559909552,5.022698734666281,1003.8663918177742,984.1282193674103,1029.3319793816431,30.0,5.0,1000.0,-0.07830286427410726,-0.0342648111410746,3.866391817774229
1763715316700,three_faults,False,,29.915432626602275,29.854871952519943,29.969750834932256,4.900103277385228,4.859238124958209,4.940968429812249,1003.0095350109892,990.3714934437583,1021.9328758349602,30.0,5.0,1000.0,-0.08456737339772502,-0.09989672261477178,3.009535010989225
1763715317777,three_faults,False,,29.916912444832263,29.786015269792927,30.0157439133518,4.8551516097155085,4.80475125505552,4.900103277385228,995.4007397530861,974.5884398674634,1013.326712691001,30.0,5.0,1000.0,-0.08308755516773658,-0.14484839028449148,-4.5992602469139
1763715318801,three_faults,False,,29.902907377247164,29.831913864646026,29.992744394509828,4.82456466229286,4.763886102628501,4.8728598424338845,1002.619027637682,979.548090465777,1013.3349969761935,30.0,5.0,1000.0,-0.09709262275283592,-0.17543533770713982,2.619027637682052
1763715319899,three_faults,False,,29.88619234835604,29.854871952519943,29.946763221075685,4.825803000245194,4.791129537579844,4.859238124958209,1005.6845902585909,984.7261469114737,1033.5877247707867,30.0,5.0,1000.0,-0.11380765164395967,-0.1741969997548063,5.684590258590902
1763715320952,three_faults,False,,29.914600701416163,29.854871952519943,29.992744394509828,4.8333568617544325,4.7775078201041765,4.8728598424338845,1004.9644805264182,993.8723013069939,1026.839191705758,30.0,5.0,1000.0,-0.08539929858383744,-0.16664313824556753,4.964480526418242
1763715322079,three_faults,False,,29.932150340892516,29.831913864646026,29.969750834932256,4.851808097244206,4.818372972531189,4.886481559909552,1000.3833160949881,979.3696137800107,1027.5870430509174,30.0,5.0,1000.0,-0.06784965910748397,-0.1481919027557943,0.3833160949881176
1763715323100,three_faults,False,,29.894556285209536,29.80896164154973,29.969750834932256,4.86542981471988,4.818372972531189,4.900103277385228,987.4639476002958,971.9995633480821,1010.4358905430288,30.0,5.0,1000.0,-0.10544371479046433,-0.1345701852801202,-12.536052399704204
1763715324126,three_faults,False,,29.896217708702927,29.854871952519943,29.946763221075685,4.89465459039496,4.831994690006865,4.940968429812249,1003.26329935511,969.6842580460568,1021.3060580282286,30.0,5.0,1000.0,-0.1037822912970725,-0.10534540960504035,3.263299355110007
1763715325201,three_faults,False,,29.919616483776085,29.80896164154973,29.992744394509828,4.913724994860902,4.831994690006865,4.9682118647635924,998.1365403870485,972.481204157482,1029.6519988105165,30.0,5.0,1000.0,-0.0803835162239146,-0.0862750051390977,-1.8634596129514875
1763715326379,three_faults,False,,29.90708908093444,29.831913864646026,29.992744394509828,4.973165216572929,4.927346712336573,5.0499421696176325,999.2947450243456,987.5294364742427,1020.0731710287297,30.0,5.0,1000.0,-0.09291091906555948,-0.026834783427070796,-0.705254975654384
1763715327301,three_faults,False,,29.89622006673212,29.831913864646026,29.946763221075685,5.0622017153457355,5.009077017190612,5.118050756995997,998.480094176459,973.9196496056159,1013.8193891568328,30.0,5.0,1000.0,-0.10377993326788015,0.06220171534573549,-1.5199058235409666
1763715328530,three_faults,False,,29.911263251770507,29.786015269792927,29.992744394509828,4.939730091859913,4.900103277385228,5.009077017190612,999.1207644451657,986.4560352706842,1024.0615672962836,30.0,5.0,1000.0,-0.0887367482294934,-0.06026990814008659,-0.8792355548342812
1763715329512,three_faults,False,,29.912303114319265,29.831913864646026,29.969750834932256,5.007714845443044,4.940968429812249,5.077185604568976,1006.3639411584663,989.9839632820017,1038.4299837208214,30.0,5.0,1000.0,-0.08769688568073519,0.007714845443043572,6.363941158466332
1763715330561,three_faults,False,,29.917524559478533,29.831913864646026,29.969750834932256,5.130434136519332,5.036320452141957,5.199781061850029,1005.3645754729991,994.1550010229209,1017.6040769275222,30.0,5.0,1000.0,-0.08247544052146694,0.130434136519332,5.3645754729991495
1763715331500,three_faults,False,,29.916901234366822,29.831913864646026,29.992744394509828,5.190245859617059,5.090807322044645,5.281511366704068,991.1381501571353,974.9804130009386,1002.7692885223751,30.0,5.0,1000.0,-0.08309876563317786,0.1902458596170593,-8.861849842864672
1763715332524,three_faults,False,,29.896227761053222,29.80896164154973,30.0157439133518,5.111239898258157,5.0499421696176325,5.227024496801373,1000.4137745813954,986.8505155540286,1014.009102575276,30.0,5.0,1000.0,-0.10377223894677812,0.11123989825815706,0.41377458139538703
1763715333753,three_faults,False,,29.925878859049465,29.854871952519943,29.992744394509828,5.092045659996983,5.036320452141957,5.131672474471665,1012.2372317698878,987.3595132926805,1044.2512637725258,30.0,5.0,1000.0,-0.07412114095053468,0.092045659996983,12.237231769887785
1763715334776,three_faults,False,,29.907075118296987,29.854871952519943,29.969750834932256,5.114335743138991,5.036320452141957,5.18615934437436,1004.0634336947055,981.1739251719755,1024.8410479977035,30.0,5.0,1000.0,-0.09292488170301283,0.11433574313899086,4.063433694705509
1763715335903,three_faults,False,,29.90289877805908,29.854871952519943,29.946763221075685,5.253029593800388,5.1452941919473405,5.349619954082432,999.4977923745006,985.5535220565234,1024.8466271448729,30.0,5.0,1000.0,-0.09710122194092108,0.25302959380038814,-0.502207625499409
1763715336927,three_faults,False,,29.912304891274452,29.854871952519943,29.992744394509828,5.310116973402979,5.2406462142770485,5.376863389033777,1002.7250524833922,971.1447498197839,1019.7678899307693,30.0,5.0,1000.0,-0.08769510872554775,0.3101169734029794,2.7250524833922327
1763715337951,three_faults,False,,29.921700900936695,29.854871952519943,29.969750834932256,5.254267931752722,5.172537626898684,5.335998236606756,991.8274680814998,978.499211436127,1003.8091555767046,30.0,5.0,1000.0,-0.07829909906330457,0.25426793175272167,-8.172531918500226
1763715338976,three_faults,False,,29.930688473169624,29.831913864646026,30.0157439133518,5.271976164471097,5.213402779325705,5.349619954082432,1004.521703293063,972.8421596536468,1030.968310939236,30.0,5.0,1000.0,-0.06931152683037567,0.27197616447109674,4.521703293062956
1763715340101,three_faults,False,,29.936320234193566,29.90080577642732,29.969750834932256,5.228262834753711,5.172537626898684,5.322376519131089,997.3695814559379,981.0685978518673,1025.5182914437391,30.0,5.0,1000.0,-0.06367976580643386,0.22826283475371056,-2.6304185440620813
1763715341100,three_faults,False,,29.909171338505917,29.80896164154973,29.992744394509828,5.249314579943385,5.172537626898684,5.295133084179737,998.0853916273326,973.3691593030921,1013.992633848527,30.0,5.0,1000.0,-0.09082866149408275,0.2493145799433849,-1.9146083726674306
1763715342201,three_faults,False,,29.925884226173263,29.831913864646026,29.992744394509828,5.2096877654687015,5.104429039520321,5.267889649228393,997.8131237570659,975.3530008975256,1013.6518969244361,30.0,5.0,1000.0,-0.07411577382673684,0.2096877654687015,-2.1868762429340904
1763715343378,three_faults,False,,29.9425928179498,29.877835918624385,30.0157439133518,5.103190701567986,5.0499421696176325,5.158915909423008,997.4089937388454,973.6036547831268,1011.5379230554383,30.0,5.0,1000.0,-0.05740718205019846,0.1031907015679856,-2.5910062611545754
1763715344504,three_faults,False,,29.913344460163923,29.854871952519943,29.969750834932256,4.995455299714939,4.900103277385228,5.077185604568976,996.7348199646898,978.3216284328541,1013.4063770836685,30.0,5.0,1000.0,-0.08665553983607666,-0.004544700285061154,-3.265180035310209
1763715345426,three_faults,False,,29.928393288669774,29.854871952519943,30.038749405017086,4.992730956219802,4.954590147287917,5.036320452141957,1007.8026789483868,990.165773087765,1037.907304457259,30.0,5.0,1000.0,-0.07160671133022589,-0.007269043780198103,7.802678948386756
1763715346450,three_faults,False,,29.914598323144382,29.831913864646026,29.969750834932256,4.981833582239266,4.940968429812249,5.036320452141957,1000.6718971705781,985.3475937713515,1015.3625176578278,30.0,5.0,1000.0,-0.08540167685561784,-0.018166417760734355,0.6718971705780632
1763715347499,three_faults,False,,29.917516498357713,29.90080577642732,29.946763221075685,4.927346712336573,4.859238124958209,4.995455299714936,1004.9846176855851,984.4784887649802,1017.872422147189,30.0,5.0,1000.0,-0.08248350164228668,-0.07265328766342716,4.984617685585135
1763715348601,three_faults,False,,29.898511743239272,29.854871952519943,29.946763221075685,4.904189792627931,4.859238124958209,4.9682118647635924,1001.6423212106563,975.3685078661099,1026.625673484361,30.0,5.0,1000.0,-0.10148825676072804,-0.09581020737206902,1.6423212106562914
1763715349626,three_faults,False,,29.913354689532206,29.831913864646026,30.038749405017086,4.948398457526251,4.900103277385228,4.995455299714936,994.6811966669895,981.2082638891756,1029.949958796427,30.0,5.0,1000.0,-0.08664531046779445,-0.05160154247374926,-5.3188033330104645
1763715350650,three_faults,False,,29.893923672819785,29.831913864646026,29.946763221075685,4.973660551753861,4.940968429812249,5.036320452141957,990.6343729981756,973.4897294845441,1009.1184679776989,30.0,5.0,1000.0,-0.1060763271802152,-0.026339448246138986,-9.36562700182435
1763715351779,three_faults,False,,29.921701979518563,29.854871952519943,29.992744394509828,4.912486656908567,4.818372972531189,4.954590147287917,1005.3808469355982,978.6413000573103,1027.422266141225,30.0,5.0,1000.0,-0.07829802048143719,-0.087513343091433,5.3808469355982425
1763715352801,three_faults,False,,29.915436405323522,29.854871952519943,30.0157439133518,4.922393360527239,4.818372972531189,5.022698734666281,1003.2389542997622,991.3685245787267,1012.4276503216653,30.0,5.0,1000.0,-0.084563594676478,-0.07760663947276125,3.238954299762213
1763715353901,three_faults,False,,29.896635876988054,29.831913864646026,29.946763221075685,4.893911587623557,4.8728598424338845,4.954590147287917,994.4483604291755,965.8577784187286,1019.669469026375,30.0,5.0,1000.0,-0.10336412301194642,-0.10608841237644295,-5.551639570824477
1763715354950,three_faults,False,,29.90771213453766,29.854871952519943,30.038749405017086,4.860600296705778,4.84561640748254,4.886481559909552,999.7507146539016,980.7938023634224,1011.3999102350359,30.0,5.0,1000.0,-0.09228786546233891,-0.13939970329422202,-0.2492853460984179
1763715355899,three_faults,False,,29.921506464992113,29.80896164154973,30.038749405017086,4.857875953210643,4.831994690006865,4.886481559909552,1008.427822679336,995.842570143145,1030.0832063685673,30.0,5.0,1000.0,-0.0784935350078868,-0.1421240467893572,8.427822679336032
1763715357202,three_faults,False,,29.921700915678333,29.877835918624385,30.0157439133518,4.919916684622572,4.831994690006865,4.981833582239268,1002.5804452154207,978.690557576473,1020.8854942230521,30.0,5.0,1000.0,-0.07829908432166732,-0.0800833153774283,2.5804452154206956
1763715358000,three_faults,False,,29.926090345015666,29.831913864646026,29.969750834932256,4.923260197093874,4.886481559909552,4.981833582239268,1005.171968208743,983.7466315926179,1049.292081355313,30.0,5.0,1000.0,-0.07390965498433388,-0.07673980290612636,5.17196820874301
1763715359000,three_faults,False,,29.89162845321127,29.80896164154973,29.969750834932256,4.919173681851172,4.859238124958209,4.9682118647635924,1001.7966943181157,983.7715499879175,1021.190801793985,30.0,5.0,1000.0,-0.10837154678873162,-0.08082631814882824,1.7966943181156694
1763715360120,three_faults,False,,29.90708155051691,29.80896164154973,29.969750834932256,4.974403554525262,4.900103277385228,5.036320452141957,998.3271893599908,960.9915541333481,1018.4444853741601,30.0,5.0,1000.0,-0.09291844948308992,-0.02559644547473816,-1.6728106400091747
1763715361109,three_faults,False,,29.92608681405203,29.877835918624385,29.992744394509828,5.030871765151688,4.995455299714936,5.118050756995997,1006.224783476395,986.4259835385699,1031.6924129309016,30.0,5.0,1000.0,-0.07391318594796914,0.030871765151688102,6.224783476395032
1763715362101,three_faults,False,,29.930682540967883,29.831913864646026,29.946763221075685,5.154829394180309,5.077185604568976,5.199781061850029,988.0207321012589,972.1199525056707,1005.8584290294682,30.0,5.0,1000.0,-0.06931745903211706,0.15482939418030917,-11.979267898741114
1763715363199,three_faults,False,,29.902909507420212,29.80896164154973,29.969750834932256,5.202257737754698,5.158915909423008,5.267889649228393,1004.9947746684979,987.340028047542,1026.7752942966172,30.0,5.0,1000.0,-0.09709049257978819,0.2022577377546977,4.994774668497939
1763715364199,three_faults,False,,29.893920131054678,29.854871952519943,29.946763221075685,5.281511366704067,5.18615934437436,5.458593693887816,994.3096741933056,969.920790654106,1023.9193052878808,30.0,5.0,1000.0,-0.10607986894532218,0.2815113667040672,-5.690325806694432
1763715365298,three_faults,False,,29.909168653087615,29.831913864646026,29.969750834932256,5.396676796271118,5.322376519131089,5.458593693887816,1001.8089474179723,985.0195697344332,1014.0574735435105,30.0,5.0,1000.0,-0.0908313469123847,0.39667679627111774,1.8089474179722629
1763715366301,three_faults,False,,29.905419848592352,29.831913864646026,30.0157439133518,5.394571621752151,5.281511366704068,5.5130805637905045,999.9735338333151,980.6361830049536,1024.0825122671522,30.0,5.0,1000.0,-0.09458015140764786,0.3945716217521511,-0.026466166684940617
1763715367339,three_faults,False,,29.91000258407275,29.854871952519943,29.969750834932256,5.13984550495707,5.0499421696176325,5.199781061850029,1006.9202408439663,971.2833665055032,1020.3150349989021,30.0,5.0,1000.0,-0.0899974159272503,0.13984550495707015,6.920240843966326
1763715368399,three_faults,False,,29.909167580643985,29.831913864646026,29.969750834932256,5.06604056299797,4.995455299714936,5.131672474471665,996.7686794214859,971.1598434019827,1028.4688171648622,30.0,5.0,1000.0,-0.09083241935601549,0.06604056299797012,-3.231320578514101
1763715369499,three_faults,False,,29.913345535063115,29.854871952519943,29.969750834932256,5.0561338593792975,5.009077017190612,5.090807322044645,998.6154480584235,953.7463989779618,1023.0497710175746,30.0,5.0,1000.0,-0.08665446493688478,0.05613385937929749,-1.3845519415765466
1763715370599,three_faults,False,,29.913350920612586,29.831913864646026,30.0157439133518,5.075947266616642,5.0499421696176325,5.1452941919473405,991.8159927862646,965.9981850418438,1035.3994875269377,30.0,5.0,1000.0,-0.08664907938741351,0.07594726661664186,-8.184007213735413
1763715371700,three_faults,False,,29.934233683174497,29.877835918624385,29.992744394509828,5.186159344374358,5.0499421696176325,5.267889649228393,995.5208852454238,982.9470379195915,1019.0090368724354,30.0,5.0,1000.0,-0.06576631682550271,0.18615934437435833,-4.479114754576244
1763715372869,three_faults,False,,29.921696062057894,29.877835918624385,29.969750834932256,5.479645439077488,5.349619954082432,5.6084325861202124,1008.4598727373992,981.1759747424605,1025.9877133932996,30.0,5.0,1000.0,-0.07830393794210622,0.4796454390774878,8.459872737399223
1763715373900,three_faults,True,heater_power_loss,29.915433168345338,29.854871952519943,29.969750834932256,5.321138181178752,5.2406462142770485,5.499458846314829,1001.3336342840034,972.4474662178266,1031.1721766780615,30.0,5.0,1000.0,-0.08456683165466217,0.32113818117875237,1.3336342840034376
1763715375000,three_faults,True,heater_power_loss,29.882020284426073,29.80896164154973,29.92378153941172,5.119289094948328,5.0635638870933,5.227024496801373,994.7657035568762,980.8684456910194,1011.9979134676499,30.0,5.0,1000.0,-0.11797971557392728,0.11928909494832762,-5.234296443123753
1763715376043,three_faults,True,heater_power_loss,29.813576683364353,29.7172111284018,29.92378153941172,5.107153383015454,5.0499421696176325,5.158915909423008,1004.3455220811214,991.6127113923926,1019.5624337969202,30.0,5.0,1000.0,-0.18642331663564704,0.1071533830154543,4.34552208112143
