timestamp,scenario,fault_active,fault_labels,T_mean,T_min,T_max,pH_mean,pH_min,pH_max,RPM_mean,RPM_min,RPM_max,set_T,set_pH,set_RPM,ΔT,ΔpH,ΔRPM
1763730291768,variable_setpoints,False,,30.556941064060627,30.500134548940025,30.61586784192758,4.060510145702843,4.028313358942165,4.110043663796197,1191.2489892540807,1172.565967999073,1199.6219552877633,29.0,4.0,1200.0,1.5569410640606272,0.06051014570284341,-8.751010745919302
1763730292792,variable_setpoints,False,,30.54221880977108,30.47700672953016,30.639033437292426,4.058033469798176,4.014691641466489,4.082800228844853,1189.7630731995016,1177.458325308201,1198.0320820404181,29.0,4.0,1200.0,1.5422188097710787,0.05803346979817636,-10.236926800498395
1763730293918,variable_setpoints,False,,30.523281742564965,30.453885157399668,30.59270857743263,4.044411752322503,4.014691641466489,4.069178511369184,1194.8323218514688,1184.162889922422,1199.4430281036093,29.0,4.0,1200.0,1.523281742564965,0.04441175232250316,-5.167678148531195
1763730295044,variable_setpoints,False,,30.49803998109386,30.43076981867415,30.54640898517698,4.059271807750511,4.00106992399082,4.082800228844853,1192.894743213095,1174.943146243549,1199.1823217687454,29.0,4.0,1200.0,1.4980399810938607,0.059271807750510774,-7.105256786905102
1763730296171,variable_setpoints,False,,30.462317941822985,30.33837052090246,30.569555629834554,4.067940173416847,4.014691641466489,4.110043663796197,1191.9033541141735,1172.3108380855826,1198.7076977633128,29.0,4.0,1200.0,1.4623179418229846,0.06794017341684722,-8.096645885826547
1763730297092,variable_setpoints,False,,30.45389763116637,30.384557786021844,30.54640898517698,4.0691785113691825,4.055556793893508,4.096421946320529,1189.1294178583819,1175.0396812012282,1197.4058681601648,29.0,4.0,1200.0,1.4538976311663703,0.06917851136918252,-10.870582141618115
1763730298177,variable_setpoints,False,,30.451784896316436,30.43076981867415,30.47700672953016,4.060510145702846,4.028313358942165,4.096421946320529,1192.3462328802168,1182.6179408321075,1198.156946384012,29.0,4.0,1200.0,1.4517848963164361,0.060510145702846074,-7.653767119783197
1763730299242,variable_setpoints,False,,30.403057494239654,30.29220791290294,30.523268629519976,4.048745935155673,4.014691641466489,4.096421946320529,1194.2126265442878,1177.763055158774,1199.4568106510033,29.0,4.0,1200.0,1.403057494239654,0.04874593515567316,-5.787373455712213
1763730300369,variable_setpoints,False,,30.369869436537794,30.31528614165353,30.453885157399668,4.036981724608501,4.00106992399082,4.069178511369184,1170.4004606911733,1135.5602920416814,1192.6934725257731,29.0,4.0,1200.0,1.369869436537794,0.03698172460850113,-29.599539308826706
1763730301393,variable_setpoints,False,,30.384566791146426,30.31528614165353,30.453885157399668,4.033266710751499,4.00106992399082,4.069178511369184,1190.1542678049082,1164.3366429953053,1199.4427600468016,29.0,4.0,1200.0,1.3845667911464261,0.033266710751498785,-9.845732195091841
1763730302520,variable_setpoints,False,,30.36567002005727,30.29220791290294,30.43076981867415,4.04688842822717,4.014691641466489,4.082800228844853,1181.1615741224398,1163.602943418623,1199.3930921630342,29.0,4.0,1200.0,1.3656700200572693,0.04688842822717021,-18.838425877560212
1763730303543,variable_setpoints,False,,30.342996039162472,30.29220791290294,30.43076981867415,4.047383763408105,4.014691641466489,4.082800228844853,1189.3124358521231,1180.2616908932846,1198.4293332013945,29.0,4.0,1200.0,1.3429960391624718,0.047383763408104684,-10.687564147876856
1763730304669,variable_setpoints,False,,30.327887684467864,30.22300999210455,30.384557786021844,4.039458400513168,3.9874482065151446,4.082800228844853,1193.3495148121438,1185.7071509612856,1198.6247256262434,29.0,4.0,1200.0,1.3278876844678642,0.03945840051316818,-6.650485187856248
1763730305693,variable_setpoints,False,,30.27335466090848,30.13083137162323,30.361461064427374,4.046888428227172,4.00106992399082,4.110043663796197,1194.391976867282,1183.1255139555096,1199.1937747390723,29.0,4.0,1200.0,1.2733546609084812,0.046888428227171985,-5.608023132718017
1763730306701,variable_setpoints,False,,30.269141338455462,30.246069851866253,30.33837052090246,4.051470278650806,4.014691641466489,4.082800228844853,1189.3590505966351,1169.7298667950697,1198.4099070308669,29.0,4.0,1200.0,1.2691413384554622,0.05147027865080567,-10.640949403364857
1763730307775,variable_setpoints,False,,30.229304028299534,30.15386693132399,30.26913582088912,4.039458400513166,3.973826489039469,4.096421946320529,1187.0443139117374,1166.6755143700552,1197.3342766955634,29.0,4.0,1200.0,1.2293040282995342,0.0394584005131664,-12.95568608826261
1763730308953,variable_setpoints,False,,30.225111886893274,30.176908545523872,30.26913582088912,4.035743386656166,4.00106992399082,4.082800228844853,1190.0308343411516,1175.4261466549747,1199.2507229570213,29.0,4.0,1200.0,1.2251118868932735,0.03574338665616583,-9.969165658848397
1763730309877,variable_setpoints,False,,30.20919779278998,30.084778361129167,30.29220791290294,4.031037702437297,4.00106992399082,4.069178511369184,1191.1025171013853,1174.193528597696,1199.8126807392553,29.0,4.0,1200.0,1.209197792789979,0.0310377024372972,-8.897482898614726
1763730311050,variable_setpoints,False,,30.172725224323028,30.10780185277025,30.22300999210455,4.054318455941175,4.028313358942165,4.082800228844853,1194.1459875082014,1187.7167474925798,1199.157031774791,29.0,4.0,1200.0,1.1727252243230275,0.054318455941174904,-5.854012491798585
1763730311978,variable_setpoints,False,,30.16309205468034,30.084778361129167,30.22300999210455,4.070540683116748,3.9874482065151446,4.123665381271873,1192.0062299581077,1176.9014242045932,1199.3569660479338,29.0,4.0,1200.0,1.163092054680341,0.07054068311674833,-7.993770041892276
1763730313147,variable_setpoints,False,,30.13921619245018,30.084778361129167,30.22300999210455,4.080323552940185,4.028313358942165,4.150908816223216,1186.5238894010745,1171.188215137562,1195.595697372335,29.0,4.0,1200.0,1.1392161924501814,0.08032355294018512,-13.476110598925516
1763730314195,variable_setpoints,False,,30.13921288378243,30.084778361129167,30.176908545523872,4.0766085390831845,4.028313358942165,4.1372870987475485,1189.4371954004803,1172.3347101419445,1198.7679018045799,29.0,4.0,1200.0,1.139212883782431,0.07660853908318455,-10.562804599519723
1763730315276,variable_setpoints,False,,30.095260028703454,30.0157439133518,30.22300999210455,4.0766085390831845,4.028313358942165,4.150908816223216,1187.3541283351378,1172.274617065551,1196.534327133194,29.0,4.0,1200.0,1.0952600287034535,0.07660853908318455,-12.64587166486217
1763730316377,variable_setpoints,False,,30.051312572390238,29.992744394509828,30.13083137162323,4.086515242701856,4.041935076417833,4.1372870987475485,1188.0457725277402,1161.6223999614072,1199.4760713213013,29.0,4.0,1200.0,1.0513125723902377,0.08651524270185629,-11.954227472259845
1763730317477,variable_setpoints,False,,30.019935963222864,29.946763221075685,30.084778361129167,4.076608539083185,4.028313358942165,4.123665381271873,1197.4398716512283,1192.4976400532632,1199.585548291359,29.0,4.0,1200.0,1.0199359632228635,0.07660853908318543,-2.560128348771741
1763730318588,variable_setpoints,False,,30.00657577277092,29.90080577642732,30.15386693132399,4.107319320301066,4.041935076417833,4.150908816223216,1193.0296194214754,1181.4750672242474,1199.1777020813624,29.0,4.0,1200.0,1.006575772770919,0.10731932030106606,-6.970380578524555
1763730319635,variable_setpoints,False,,29.9990272826236,29.90080577642732,30.061760883079785,4.113758677653201,4.082800228844853,4.150908816223216,1185.1468755947665,1161.9064582914862,1198.4415898060824,29.0,4.0,1200.0,0.9990272826236009,0.11375867765320091,-14.85312440523353
1763730320576,variable_setpoints,False,,29.98816359165253,29.90080577642732,30.13083137162323,4.097784118068095,4.069178511369184,4.1372870987475485,1188.8049453535564,1174.439943488867,1197.2739663573443,29.0,4.0,1200.0,0.9881635916525298,0.09778411806809473,-11.195054646443623
1763730321676,variable_setpoints,False,,29.961397109058407,29.92378153941172,30.038749405017086,4.10385197403453,4.041935076417833,4.164530533698892,1186.4354174145183,1170.2966165370635,1194.6405351664819,29.0,4.0,1200.0,0.9613971090584066,0.10385197403453006,-13.56458258548173
1763730322676,variable_setpoints,False,,29.953661879462537,29.92378153941172,29.992744394509828,4.103232805058363,4.069178511369184,4.1372870987475485,1176.197465618327,1157.463025358591,1196.7818154565555,29.0,4.0,1200.0,0.9536618794625369,0.1032328050583633,-23.802534381673013
1763730323818,variable_setpoints,False,,29.893924272794113,29.831913864646026,29.992744394509828,4.11549235078647,4.082800228844853,4.150908816223216,1187.7668421278017,1174.5165101267485,1197.5925515943657,29.0,4.0,1200.0,0.8939242727941128,0.1154923507864698,-12.233157872198262
1763730324863,variable_setpoints,False,,29.891620194030434,29.854871952519943,29.92378153941172,4.1059571485534985,4.055556793893508,4.150908816223216,1188.6111363777782,1165.046812699134,1198.6267137401333,29.0,4.0,1200.0,0.891620194030434,0.10595714855349847,-11.388863622221834
1763730325775,variable_setpoints,False,,29.89455467348387,29.80896164154973,29.969750834932256,4.108805325843867,4.069178511369184,4.164530533698892,1191.3546133664759,1176.1139674190408,1199.6239497455551,29.0,4.0,1200.0,0.8945546734838707,0.10880532584386682,-8.64538663352414
1763730326778,variable_setpoints,False,,29.864060479425284,29.80896164154973,29.90080577642732,4.120941037776738,4.082800228844853,4.150908816223216,1192.8775790544673,1181.944131474952,1199.5777412696843,29.0,4.0,1200.0,0.8640604794252837,0.12094103777673837,-7.122420945532667
1763730327913,variable_setpoints,False,,29.83400629883136,29.786015269792927,29.90080577642732,4.1050903119868645,4.069178511369184,4.178152251174561,1191.1598036326366,1175.3008042542351,1198.4022706662538,29.0,4.0,1200.0,0.8340062988313584,0.10509031198686447,-8.840196367363433
1763730328976,variable_setpoints,False,,29.813145934016088,29.7172111284018,29.877835918624385,4.122427043319538,4.082800228844853,4.164530533698892,1192.2718218689597,1183.9026566327725,1197.3563363770631,29.0,4.0,1200.0,0.813145934016088,0.12242704331953824,-7.728178131040295
1763730330076,variable_setpoints,False,,29.819405135929536,29.763074735952443,29.92378153941172,4.117473691510202,4.096421946320529,4.1372870987475485,1185.300149167311,1159.5592167339996,1194.94490209175,29.0,4.0,1200.0,0.8194051359295358,0.11747369151020237,-14.69985083268898
1763730331175,variable_setpoints,False,,29.786020574555735,29.7172111284018,29.831913864646026,4.134810422842876,4.082800228844853,4.164530533698892,1197.2482163437655,1191.8048904297948,1199.2553987168938,29.0,4.0,1200.0,0.7860205745557352,0.13481042284287614,-2.7517836562344655
1763730332176,variable_setpoints,False,,29.74932088905205,29.694288027919185,29.80896164154973,4.126389724767008,4.082800228844853,4.164530533698892,1196.0840780539552,1185.9804784600358,1199.627699358447,29.0,4.0,1200.0,0.7493208890520506,0.12638972476700783,-3.9159219460448185
1763730333275,variable_setpoints,False,,29.73389461378225,29.671370711807867,29.80896164154973,4.112520339700867,4.082800228844853,4.164530533698892,1187.1383207659542,1178.7373507893403,1197.3421688486676,29.0,4.0,1200.0,0.7338946137822511,0.11252033970086739,-12.861679234045823
1763730334277,variable_setpoints,False,,29.71722560939252,29.62555337931576,29.763074735952443,4.125027553019439,4.082800228844853,4.178152251174561,1180.3657989956628,1159.3447475952466,1198.1356587812015,29.0,4.0,1200.0,0.7172256093925213,0.12502755301943935,-19.63420100433723
1763730335376,variable_setpoints,False,,29.685972813545614,29.55687043009715,29.763074735952443,4.096421946320526,4.055556793893508,4.123665381271873,1191.9986773703995,1178.1817308232257,1199.4782867293313,29.0,4.0,1200.0,0.6859728135456145,0.09642194632052625,-8.001322629600509
1763730336376,variable_setpoints,False,,29.692000340029626,29.62555337931576,29.7172111284018,4.114130179038903,4.082800228844853,4.150908816223216,1192.3433665152008,1180.0220928186868,1198.6141513964485,29.0,4.0,1200.0,0.692000340029626,0.1141301790389031,-7.656633484799158
1763730337476,variable_setpoints,False,,29.667210220299957,29.60265333627956,29.7172111284018,4.090230256558858,4.014691641466489,4.150908816223216,1190.8150440419104,1168.56187090726,1198.2571430500925,29.0,4.0,1200.0,0.6672102202999568,0.09023025655885775,-9.184955958089631
1763730338476,variable_setpoints,False,,29.646178372061268,29.579759024303826,29.7172111284018,4.099146289815661,4.055556793893508,4.123665381271873,1185.0863518808028,1166.3103289714818,1193.8275356543118,29.0,4.0,1200.0,0.6461783720612679,0.09914628981566143,-14.913648119197205
1763730339576,variable_setpoints,False,,29.617238621710474,29.533987540382384,29.7172111284018,4.081561890892521,4.041935076417833,4.164530533698892,1187.3763796234084,1167.2409928827324,1198.8677768540915,29.0,4.0,1200.0,0.6172386217104737,0.0815618908925213,-12.623620376591589
1763730340713,variable_setpoints,False,,29.586007608162536,29.533987540382384,29.62555337931576,4.079085214987854,4.041935076417833,4.1372870987475485,1185.9534687667858,1176.2013237748622,1197.7464013421836,29.0,4.0,1200.0,0.5860076081625358,0.07908521498785426,-14.046531233214182
1763730341775,variable_setpoints,False,,29.575609926007132,29.488238821392088,29.648459166718396,4.074131863178517,4.014691641466489,4.123665381271873,1188.0409682434345,1168.6899208929542,1196.0862401116192,29.0,4.0,1200.0,0.5756099260071323,0.07413186317851661,-11.959031756565537
1763730342875,variable_setpoints,False,,29.538161508187716,29.419658195491934,29.62555337931576,4.084038566797187,4.041935076417833,4.123665381271873,1189.8042799525479,1181.9988277509935,1198.094204272459,29.0,4.0,1200.0,0.5381615081877165,0.08403856679718658,-10.195720047452141
1763730343976,variable_setpoints,False,,29.542316353169667,29.465372965634003,29.60265333627956,4.067940173416847,4.028313358942165,4.1372870987475485,1190.1598797396598,1173.2410058698792,1199.0471021362296,29.0,4.0,1200.0,0.5423163531696673,0.06794017341684722,-9.8401202603402
1763730345127,variable_setpoints,False,,29.511123245212385,29.442512761402497,29.579759024303826,4.060510145702844,4.028313358942165,4.096421946320529,1194.123720933609,1182.7839348323712,1198.9373319892757,29.0,4.0,1200.0,0.5111232452123851,0.0605101457028443,-5.876279066390907
1763730346175,variable_setpoints,False,,29.49240397437011,29.442512761402497,29.533987540382384,4.0555567938935075,4.014691641466489,4.110043663796197,1187.8126803657933,1177.7867591589797,1199.734332997319,29.0,4.0,1200.0,0.4924039743701094,0.05555679389350754,-12.187319634206688
1763730347223,variable_setpoints,False,,29.460808831646933,29.396809254710547,29.511110341896824,4.05555679389351,4.00106992399082,4.082800228844853,1189.7418375570687,1174.230696592201,1199.3584363197074,29.0,4.0,1200.0,0.46080883164693276,0.055556793893510203,-10.25816244293128
1763730348175,variable_setpoints,False,,29.44709607759396,29.351128195839067,29.511110341896824,4.06509199612648,4.028313358942165,4.110043663796197,1184.9816844133034,1152.0711556102583,1199.839609079927,29.0,4.0,1200.0,0.44709607759396164,0.06509199612647976,-15.018315586696644
1763730349320,variable_setpoints,False,,29.450837379792905,29.396809254710547,29.55687043009715,4.075370201130853,4.055556793893508,4.110043663796197,1189.7962437160497,1176.0355778051292,1199.1560107533687,29.0,4.0,1200.0,0.4508373797929046,0.0753702011308528,-10.20375628395027
1763730350274,variable_setpoints,False,,29.421954898400788,29.351128195839067,29.488238821392088,4.05010810690324,4.00106992399082,4.096421946320529,1195.020371951763,1177.2550385240597,1199.8796608173004,29.0,4.0,1200.0,0.4219548984007879,0.05010810690323986,-4.979628048236918
1763730351273,variable_setpoints,False,,29.389969180713553,29.328296051435757,29.511110341896824,4.051470278650807,4.014691641466489,4.069178511369184,1194.8340727844204,1190.7042597884251,1198.5088218665624,29.0,4.0,1200.0,0.38996918071355324,0.051470278650807444,-5.165927215579586
1763730352376,variable_setpoints,False,,29.365669442866125,29.328296051435757,29.442512761402497,4.056795131845841,4.028313358942165,4.096421946320529,1196.3015359003812,1188.4222571339915,1199.8625200560937,29.0,4.0,1200.0,0.3656694428661247,0.05679513184584106,-3.698464099618832
1763730353375,variable_setpoints,False,,29.36483643397408,29.328296051435757,29.442512761402497,4.063729824378912,4.014691641466489,4.110043663796197,1183.5870758120097,1169.9076016600716,1196.7629120149845,29.0,4.0,1200.0,0.36483643397408017,0.06372982437891217,-16.412924187990257
1763730354374,variable_setpoints,False,,29.353420904560902,29.28264846701569,29.419658195491934,4.059643309136211,4.028313358942165,4.110043663796197,1187.5060762657135,1175.6693553417285,1198.8798966027211,29.0,4.0,1200.0,0.35342090456090247,0.05964330913621119,-12.493923734286454
1763730355663,variable_setpoints,False,,29.324150829165266,29.259833000769277,29.373965925880782,4.048126766179506,4.028313358942165,4.082800228844853,1191.030230314693,1173.3178551101357,1199.895772871524,29.0,4.0,1200.0,0.3241508291652657,0.0481267661795064,-8.969769685307028
1763730356661,variable_setpoints,False,,29.30755119381325,29.237023067701728,29.373965925880782,4.046888428227171,4.028313358942165,4.096421946320529,1186.565640033269,1175.5424189916848,1197.2162510094788,29.0,4.0,1200.0,0.30755119381325,0.0468884282271711,-13.434359966731108
1763730357710,variable_setpoints,False,,29.31169642562306,29.28264846701569,29.351128195839067,4.040696738465502,4.00106992399082,4.069178511369184,1189.2597790681841,1177.0624576716027,1198.4263935284432,29.0,4.0,1200.0,0.31169642562306166,0.0406967384655017,-10.740220931815884
1763730358758,variable_setpoints,False,,29.289503657926087,29.237023067701728,29.373965925880782,4.05010810690324,4.00106992399082,4.110043663796197,1192.0771137988318,1178.7062831796297,1197.4309682169055,29.0,4.0,1200.0,0.2895036579260868,0.05010810690323986,-7.9228862011682395
1763730359674,variable_setpoints,False,,29.275809918880377,29.214218654732804,29.328296051435757,4.04465941991297,4.014691641466489,4.096421946320529,1190.4826412654152,1185.9067188258714,1196.6868317172527,29.0,4.0,1200.0,0.27580991888037687,0.0446594199129704,-9.517358734584832
1763730360858,variable_setpoints,False,,29.23495547005821,29.191419748795795,29.328296051435757,4.034505048703831,3.9602047715638005,4.082800228844853,1193.7096035108161,1179.3479891625602,1199.2230420681897,29.0,4.0,1200.0,0.23495547005821038,0.03450504870383142,-6.290396489183877
1763730361906,variable_setpoints,False,,29.214227663872496,29.14583840581895,29.259833000769277,4.038220062560833,4.014691641466489,4.055556793893508,1189.4288110359223,1157.5329487650029,1199.8880112900238,29.0,4.0,1200.0,0.2142276638724958,0.03822006256083288,-10.571188964077692
1763730363036,variable_setpoints,False,,29.225633530032656,29.123055942713847,29.30546947953519,4.0514702786508066,4.014691641466489,4.082800228844853,1189.0031793246474,1169.9742392154917,1197.6137992550414,29.0,4.0,1200.0,0.22563353003265618,0.051470278650806556,-10.996820675352637
1763730364059,variable_setpoints,False,,29.222521700981506,29.168626336837633,29.30546947953519,4.046888428227172,4.014691641466489,4.096421946320529,1190.2636592456306,1173.0149737872266,1199.0167923930662,29.0,4.0,1200.0,0.22252170098150614,0.046888428227171985,-9.736340754369394
1763730365083,variable_setpoints,False,,29.158271170058335,29.100278934510186,29.191419748795795,4.054318455941174,4.014691641466489,4.096421946320529,1193.491975919193,1181.8321978722488,1199.7714879126283,29.0,4.0,1200.0,0.15827117005833458,0.054318455941174015,-6.50802408080699
1763730366209,variable_setpoints,False,,29.15206026237689,29.077507368208956,29.237023067701728,4.04317341437017,3.9874482065151446,4.082800228844853,1184.1564150236559,1159.6025706952855,1199.432256183508,29.0,4.0,1200.0,0.15206026237688874,0.04317341437016964,-15.843584976344118
1763730367174,variable_setpoints,False,,29.18003508398108,29.054741230824845,29.237023067701728,4.037848561175132,3.973826489039469,4.082800228844853,1194.5022755798766,1185.1756786643364,1199.157330139706,29.0,4.0,1200.0,0.18003508398107826,0.03784856117513158,-5.497724420123404
1763730368323,variable_setpoints,False,,29.127206646146156,29.054741230824845,29.214218654732804,4.050603442084172,4.014691641466489,4.082800228844853,1188.8953476742759,1176.86125237487,1197.481157838321,29.0,4.0,1200.0,0.1272066461461563,0.05060344208417167,-11.104652325724146
1763730369384,variable_setpoints,False,,29.09822463968649,29.031980509385903,29.214218654732804,4.044411752322502,4.00106992399082,4.110043663796197,1189.2000232390872,1174.763239132702,1198.0127079596427,29.0,4.0,1200.0,0.09822463968648876,0.044411752322502274,-10.799976760912841
1763730370473,variable_setpoints,False,,29.09201170348699,28.986475262521992,29.168626336837633,4.0530801179888405,4.028313358942165,4.082800228844853,1186.0317664127915,1161.444110064257,1198.7148162726426,29.0,4.0,1200.0,0.09201170348698895,0.05308011798884049,-13.968233587208488
1763730371474,variable_setpoints,False,,29.07751659867596,29.009225190933364,29.14583840581895,4.051470278650808,4.014691641466489,4.082800228844853,1195.7281023949918,1182.8187754790083,1199.8939354187064,29.0,4.0,1200.0,0.07751659867595961,0.05147027865080833,-4.271897605008235
1763730372474,variable_setpoints,False,,29.104838144185457,29.054741230824845,29.14583840581895,4.061005480883777,4.014691641466489,4.082800228844853,1191.9083456407159,1178.5826609891442,1198.2332234541193,29.0,4.0,1200.0,0.10483814418545734,0.061005480883777,-8.09165435928412
1763730373583,variable_setpoints,False,,29.060956084514725,28.986475262521992,29.100278934510186,4.0642251595598475,4.014691641466489,4.096421946320529,1188.6600604892437,1178.6348413446694,1194.26834611058,29.0,4.0,1200.0,0.060956084514725006,0.06422515955984753,-11.339939510756267
1763730374675,variable_setpoints,False,,29.065099821709712,28.986475262521992,29.123055942713847,4.064225159559846,4.00106992399082,4.110043663796197,1189.5440150262393,1169.737131406032,1199.2908099559672,29.0,4.0,1200.0,0.06509982170971185,0.06422515955984576,-10.455984973760678
1763730375733,variable_setpoints,False,,29.02516093515145,28.96373071121957,29.100278934510186,4.047383763408104,4.014691641466489,4.082800228844853,1193.4854626259907,1185.5221404636827,1198.1902675579604,29.0,4.0,1200.0,0.025160935151451014,0.047383763408103796,-6.514537374009251
1763730376757,variable_setpoints,False,,29.01378487223816,28.91825768827937,29.077507368208956,4.055556793893509,4.00106992399082,4.110043663796197,1195.4003651601856,1189.38488088346,1199.0951337789802,29.0,4.0,1200.0,0.013784872238158385,0.055556793893509315,-4.599634839814371
1763730377781,variable_setpoints,False,,29.015439048138635,28.96373071121957,29.123055942713847,4.034505048703833,4.014691641466489,4.055556793893508,1189.8157418989608,1160.525301877421,1199.1520965000502,29.0,4.0,1200.0,0.015439048138635059,0.0345050487038332,-10.184258101039177
1763730378907,variable_setpoints,False,,28.99061650612813,28.94099152410729,29.054741230824845,4.041935076417836,4.014691641466489,4.069178511369184,1195.4187416052062,1181.331247678274,1199.2411495648628,29.0,4.0,1200.0,-0.00938349387186932,0.041935076417836115,-4.581258394793849
1763730380007,variable_setpoints,False,,28.96787878434607,28.895529190843206,29.077507368208956,4.032028372799164,4.00106992399082,4.069178511369184,1185.0472170047271,1168.4222752553965,1195.3328119195685,29.0,4.0,1200.0,-0.032121215653930335,0.03202837279916437,-14.952782995272855
